Year,Team,Team Abbreviation,Player,Traded Date,Traded Team,Free Agent,Free Agent Date,Waived,Waived Date,Destination Team Abbreviation,Destination Team,Sign Contract,Sign Contract Date,Type,url
2016,New York Knicks,NYK,Tony Wroten,,,,,1,"Jun 22, 2016",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Cleanthony Early,,,1,"Oct 23, 2016",1,"Oct 21, 2016",NYK,New York Knicks,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Kevin Seraphin,,,1,"Jul 1, 2016",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Lou Amundson,,,1,"Oct 23, 2016",1,"Oct 21, 2016",NYK,New York Knicks,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Derrick Williams,,,1,"Jul 1, 2016",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Joakim Noah,,,,,,,,,1,"Jul 8, 2016",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Justin Holiday,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Courtney Lee,,,,,,,,,1,"Jul 8, 2016",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2016,New York Knicks,NYK,Derrick Rose,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Tim Hardaway Jr.,"Jun 26, 2015",ATL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Travis Wear,,,1,"Jul 1, 2015",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Alexey Shved,,,1,"Jul 1, 2015",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Ricky Ledo,,,1,"Aug 1, 2015",1,"Jul 30, 2015",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Jason Smith,,,1,"Jul 1, 2015",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Shane Larkin,,,1,"Jul 1, 2015",,,BRK,Brooklyn Nets,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Cole Aldrich,,,1,"Jul 1, 2015",,,LAC,Los Angeles Clippers,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Andrea Bargnani,,,1,"Jul 1, 2015",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Quincy Acy,,,1,"Jul 1, 2015",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Robin Lopez,,,,,,,,,1,"Jul 9, 2015",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Arron Afflalo,,,,,,,,,1,"Jul 9, 2015",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Sasha Vujacic,,,,,,,,,1,"Aug 7, 2015",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Tony Wroten,,,,,,,,,1,"Mar 16, 2016",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Kyle O'Quinn,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Kevin Seraphin,,,,,,,,,1,"Aug 6, 2015",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2015,New York Knicks,NYK,Derrick Williams,,,,,,,,,1,"Jul 9, 2015",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Raymond Felton,"Jun 25, 2014",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,J.R. Smith,"Jan 5, 2015",CLE,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Pablo Prigioni,"Feb 19, 2015",HOU,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Amar'e Stoudemire,,,1,"Feb 18, 2015",1,"Feb 16, 2015",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Lamar Odom,,,1,"Jul 13, 2014",1,"Jul 11, 2014",NYK,New York Knicks,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Toure' Murry,,,1,"Jul 1, 2014",,,UTA,Utah Jazz,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Kenyon Martin,,,1,"Jul 1, 2014",,,MIL,Milwaukee Bucks,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Tyson Chandler,"Jun 25, 2014",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Shannon Brown,,,1,"Jul 25, 2014",1,"Jul 23, 2014",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Iman Shumpert,"Jan 5, 2015",CLE,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Jeremy Tyler,"Aug 6, 2014",SAC,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Jose Calderon,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Alexey Shved,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Ricky Ledo,,,,,,,,,1,"Mar 19, 2015",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Shane Larkin,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Lou Amundson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Jason Smith,,,,,,,,,1,"Jul 17, 2014",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Lance Thomas,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2014,New York Knicks,NYK,Quincy Acy,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Steve Novak,"Jul 10, 2013",TOR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,James White,,,1,"Jul 1, 2013",1,"Jun 29, 2013",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Chris Copeland,,,1,"Jul 1, 2013",,,IND,Indiana Pacers,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Earl Barron,,,1,"Jul 1, 2013",,,NYK,New York Knicks,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Marcus Camby,"Jul 10, 2013",TOR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Quentin Richardson,"Jul 10, 2013",TOR,1,"Jul 1, 2013",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Jason Kidd,,,1,"Jun 10, 2013",1,"Jun 8, 2013",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Jeremy Tyler,,,,,,,,,1,"Aug 6, 2013",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Cole Aldrich,,,,,,,,,1,"Sep 23, 2013",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Andrea Bargnani,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Lamar Odom,,,,,,,,,1,"Apr 16, 2014",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2013,New York Knicks,NYK,Shannon Brown,,,,,,,,,1,"Feb 27, 2014",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Dan Gadzuric,"Jul 16, 2012",POR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Jared Jeffries,"Jul 16, 2012",POR,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Baron Davis,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Jerome Jordan,"Jul 11, 2012",HOU,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Landry Fields,,,1,"Jul 1, 2012",,,TOR,Toronto Raptors,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Mike Bibby,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Josh Harrellson,"Jul 11, 2012",HOU,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Toney Douglas,"Jul 11, 2012",HOU,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Jeremy Lin,,,1,"Jul 1, 2012",,,HOU,Houston Rockets,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,James White,,,,,,,,,1,"Jul 10, 2012",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Kenyon Martin,,,,,,,,,1,"Feb 23, 2013",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Earl Barron,,,,,,,,,1,"Apr 17, 2013",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Marcus Camby,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Quentin Richardson,,,,,,,,,1,"Apr 16, 2013",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2012,New York Knicks,NYK,Jason Kidd,,,,,,,,,1,"Jul 12, 2012",Added,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2011,New York Knicks,NYK,Henry Walker,,,1,"Apr 24, 2012",1,"Apr 20, 2012",,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
2011,New York Knicks,NYK,Andy Rautins,"Dec 10, 2011",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/20/roster-turnover
